device,strategy,candidate_id,family,policy_label,n_runs,renewal_annual_cost,median_annual_cost,p90_annual_cost,median_lifetime_days,p10_lifetime_days,p90_lifetime_days,right_censored_share,eol_within_2y_probability,medium_maintenances_per_year,major_maintenances_per_year,mean_simulated_permeability,mean_annual_below_threshold_days,label,medium_gap,major_gap,medium_between_major,medium_trigger,major_trigger,fouling_trigger,reserve_threshold,min_gap,max_gap
A1,透水率触发,T20,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限90日,40,142.28894435472031,141.2251343319889,159.213224399363,1557.0,1210.2,1829.0,0.0,0.0,7.674546077423775,3.980277002887486,64.02393647962765,1.0,7日均值≤65/47触发中/大维护，冷却21日，上限90日,,,4,65.0,47.0,,,21,90
A1,透水率触发,T21,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限150日,40,139.2461821586543,139.2206026595187,158.09048548259733,1579.0,1210.2,1836.1000000000001,0.0,0.0,7.75948406676783,3.7677130081038324,62.99498059332673,1.0,7日均值≤65/47触发中/大维护，冷却21日，上限150日,,,4,65.0,47.0,,,21,150
A1,透水率触发,T22,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限90日,40,138.97855124085328,134.8696464804241,267.6578301052801,1303.0,571.6,1722.4,0.0,0.15,4.864532115064462,3.2948720430523823,61.45775061715837,4.375,7日均值≤65/47触发中/大维护，冷却35日，上限90日,,,4,65.0,47.0,,,35,90
A1,透水率触发,T23,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限150日,40,138.99078807136655,130.70643522834803,276.0423689258206,1342.0,555.4,1730.1000000000001,0.0,0.2,4.8658670166574565,3.15740704191995,59.784948738280775,2.35,7日均值≤65/47触发中/大维护，冷却35日，上限150日,,,4,65.0,47.0,,,35,150
A1,透水率触发,T24,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限90日,40,158.0142545756496,157.73868315966806,196.40042782104405,1457.0,1108.8,1700.6000000000001,0.0,0.0,8.264661107843477,4.783141023423174,66.43265164200996,1.875,7日均值≤75/52触发中/大维护，冷却21日，上限90日,,,4,75.0,52.0,,,21,90
A1,透水率触发,T25,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限150日,40,157.20266249223764,157.38362271127528,196.40042782104405,1462.0,1108.8,1700.6000000000001,0.0,0.0,8.297699751604224,4.725341544193749,65.99084597341371,1.875,7日均值≤75/52触发中/大维护，冷却21日，上限150日,,,4,75.0,52.0,,,21,150
A1,透水率触发,T26,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限90日,40,140.0755156797077,138.8986570914433,176.74687690946428,1297.0,972.3000000000001,1712.1,0.0,0.075,5.407301339625513,3.37087551377683,64.84170299467868,4.9,7日均值≤75/52触发中/大维护，冷却35日，上限90日,,,4,75.0,52.0,,,35,90
A1,透水率触发,T27,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限150日,40,139.789018031096,137.17787763689606,183.87336276339155,1297.0,876.1000000000001,1714.7,0.0,0.1,5.434728005501012,3.3138585399396416,64.29749170408579,4.1,7日均值≤75/52触发中/大维护，冷却35日，上限150日,,,4,75.0,52.0,,,35,150
A1,状态触发,S28,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却21日,40,108.80219933184854,110.65634393767246,127.851218552902,1623.0,1314.3,1978.4,0.0,0.0,13.670889012620638,0.0,66.51711835716075,8.575,堵塞损失≥10触发，维护后储备阈值50，冷却21日,,,4,,,10.0,50.0,21,150
A1,状态触发,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,40,95.5406437291898,94.95427189218762,112.3683283959788,1694.0,1334.4,2030.7,0.0,0.0,10.22645948945616,0.0,65.88363870185461,9.4,堵塞损失≥10触发，维护后储备阈值50，冷却35日,,,4,,,10.0,50.0,35,150
